210,242,80,100.0
Z197,28
G2672,Z197,Z193,10.0,null
G2673,Z129,Z142,2.5,null
G2674,Z104,Z18,10.0,null
G2675,Z129,Z142,2.5,null
G2676,Z129,Z142,2.5,null
G2677,Z129,Z142,2.5,null
G2678,Z136,Z131,10.0,null
G2682,Z104,Z18,10.0,Z55
G2683,Z104,Z18,10.0,null
G2684,Z170,Z148,1.25,null
G2685,Z154,Z6,10.0,null
G2686,Z195,Z79,10.0,null
G2687,Z154,Z6,10.0,null
G2688,Z195,Z79,100.0,null
G2689,Z154,Z6,10.0,null
G2690,Z61,Z209,10.0,null
G2691,Z6,Z116,10.0,null
G2692,Z151,Z144,10.0,Z201
G2693,Z6,Z116,10.0,Z49,Z175,Z197
G2695,Z151,Z144,10.0,Z118
G2697,Z39,Z102,10.0,null
G2698,Z151,Z144,10.0,Z201
G2700,Z199,Z33,100.0,null
G2701,Z39,Z102,10.0,null
G2702,Z39,Z102,10.0,null
G2704,Z39,Z102,10.0,null
G2705,Z112,Z185,100.0,null
G526,Z29,Z6,10.0,Z189
G1977,Z29,Z6,10.0,Z118
G2713,Z2,Z53,10.0,Z202
G2163,Z29,Z6,10.0,null
G2714,Z38,Z199,10.0,null
G564,Z29,Z6,10.0,null
G2716,Z38,Z199,10.0,null
G1114,Z29,Z6,1.25,null
G2717,Z74,Z150,10.0,null
G2718,Z38,Z199,10.0,null
G1656,Z29,Z6,10.0,Z135,Z189
G2720,Z38,Z199,10.0,null
G2722,Z72,Z164,10.0,Z79
G2391,Z29,Z6,10.0,Z96,Z135,Z159
G2723,Z46,Z14,1.25,Z71,Z36,Z9
G2724,Z160,Z46,10.0,Z121
G1898,Z29,Z6,1.25,null
G2725,Z183,Z16,1.25,null
G2726,Z160,Z46,1.25,Z121,Z8,Z68
G2588,Z29,Z6,10.0,Z154
G2727,Z94,Z68,10.0,Z5
G2728,Z160,Z46,1.25,Z8
G1833,Z29,Z6,10.0,null
G2729,Z74,Z79,10.0,Z124,Z38
G2730,Z160,Z46,1.25,Z121
G2731,Z160,Z46,1.25,Z20
G2733,Z160,Z138,1.25,Z35,Z121,Z20
G2734,Z160,Z46,1.25,Z121
G2735,Z160,Z46,1.25,Z20,Z8,Z40
G2736,Z172,Z30,10.0,Z190
G2360,Z70,Z197,10.0,null
G2744,Z29,Z18,100.0,Z3
G2745,Z29,Z18,100.0,null
G633,Z70,Z197,10.0,Z42,Z193
G2746,Z29,Z18,1.25,Z165
G510,Z70,Z197,10.0,Z191,Z123,Z106
G2748,Z29,Z18,10.0,Z3
G2749,Z92,Z152,100.0,null
G1371,Z70,Z197,1.25,Z106
G2750,Z103,Z107,10.0,null
G2751,Z175,Z197,10.0,null
G1354,Z70,Z197,1.25,Z106
G2752,Z103,Z107,10.0,null
G2753,Z114,Z126,10.0,null
G2679,Z105,Z197,10.0,Z91
G2754,Z46,Z207,10.0,Z141,Z54
G2755,Z164,Z139,10.0,Z13
G2756,Z46,Z207,10.0,Z40
G2757,Z164,Z139,10.0,Z13
G2887,Z105,Z197,10.0,Z63
G2703,Z105,Z197,10.0,Z91
G2758,Z127,Z70,1.25,null
G2759,Z56,Z21,100.0,null
G2760,Z190,Z116,1.25,Z12,Z183
G2761,Z127,Z70,1.25,null
G2778,Z105,Z197,10.0,null
G220,Z127,Z70,1.25,null
G1878,Z105,Z197,10.0,null
G2120,Z127,Z70,1.25,null
G1611,Z127,Z70,1.25,null
G948,Z7,Z28,100.0,null
G1292,Z29,Z6,1.25,null
G1246,Z158,Z110,10.0,null
G2027,Z7,Z28,10.0,null
G1428,Z186,Z196,100.0,null
G2005,Z158,Z110,10.0,null
G1134,Z158,Z110,10.0,null
G1346,Z186,Z196,100.0,null
G370,Z5,Z94,1.25,null
G1788,Z186,Z196,100.0,null
G1082,Z5,Z94,1.25,null
G1667,Z186,Z196,10.0,Z49,Z187,Z133
G279,Z5,Z94,10.0,null
G1660,Z186,Z196,10.0,Z24
G501,Z5,Z94,10.0,null
G610,Z186,Z196,10.0,Z147
G612,Z116,Z148,1.25,Z41,Z100,Z16
G1800,Z186,Z70,1.25,Z188,Z155
G2779,Z186,Z70,1.25,null
G2877,Z186,Z70,1.25,Z111,Z42,Z22
G324,Z29,Z6,10.0,null
G2654,Z29,Z6,10.0,Z177,Z93
G2711,Z29,Z6,10.0,Z177,Z189
G2885,Z186,Z70,1.25,null
G673,Z29,Z6,1.25,Z44
G2063,Z70,Z186,100.0,null
G589,Z29,Z6,1.25,Z96
G945,Z70,Z186,100.0,null
G1305,Z29,Z6,1.25,Z206
G2696,Z186,Z70,10.0,Z128,Z18,Z111
G2565,Z29,Z6,2.5,null
G2699,Z186,Z70,10.0,Z45,Z191
G427,Z29,Z6,1.25,null
G2880,Z186,Z70,10.0,Z105,Z197,Z123
G1113,Z29,Z6,1.25,null
G1948,Z75,Z46,10.0,null
G2656,Z75,Z46,10.0,Z179,Z153
G875,Z29,Z6,1.25,null
G2732,Z75,Z46,10.0,Z9
G2848,Z75,Z46,10.0,Z14,Z9,Z178
G140,Z175,Z197,10.0,Z91
G2349,Z114,Z126,10.0,null
G426,Z29,Z18,1.25,null
G744,Z29,Z18,10.0,Z3
G289,Z186,Z150,100.0,null
G1770,Z29,Z18,100.0,Z165
G2140,Z183,Z22,1.25,Z148,Z172,Z70
G2377,Z29,Z18,100.0,Z165
G1836,Z67,Z182,100.0,null
G2261,Z74,Z79,10.0,Z199,Z38
G237,Z160,Z138,1.25,null
G2486,Z68,Z40,10.0,null
G1262,Z68,Z40,1.25,null
G2709,Z183,Z16,1.25,null
G1076,Z68,Z40,1.25,null
G1654,Z94,Z68,10.0,Z5
G1750,Z68,Z40,1.25,null
G980,Z68,Z40,1.25,null
G2474,Z123,Z22,10.0,Z191
G855,Z23,Z103,10.0,Z57,Z54
G2579,Z5,Z94,10.0,null
G1153,Z164,Z150,10.0,Z199,Z74
G1633,Z111,Z157,10.0,null
G2876,Z23,Z103,1.25,null
G138,Z149,Z126,10.0,null
G2619,Z47,Z65,10.0,null
G1221,Z164,Z150,10.0,Z79,Z199
G2587,Z47,Z65,10.0,null
G832,Z190,Z116,1.25,Z148
G1825,Z47,Z65,10.0,null
G1774,Z146,Z35,1.25,Z121
G2787,Z88,Z150,10.0,null
G2799,Z74,Z84,2.5,Z208,Z58
G1273,Z18,Z45,10.0,null
G1955,Z164,Z139,10.0,Z13
G2801,Z74,Z84,2.5,null
G1240,Z18,Z45,10.0,null
G1748,Z56,Z21,100.0,null
G2802,Z74,Z84,2.5,Z67,Z182,Z58
G1219,Z18,Z45,10.0,null
G2804,Z6,Z197,1.25,Z142,Z105
G684,Z164,Z139,10.0,Z13
G1769,Z18,Z45,1.25,null
G2805,Z6,Z197,1.25,null
G2763,Z18,Z45,1.25,null
G2807,Z6,Z197,1.25,Z142,Z53,Z175
G2808,Z6,Z197,10.0,null
G2809,Z6,Z197,10.0,Z188,Z105
G2812,Z6,Z197,1.25,null
G2813,Z84,Z131,10.0,Z136
G2566,Z154,Z6,10.0,null
G1117,Z154,Z6,10.0,null
G2795,Z170,Z148,1.25,null
G2776,Z154,Z6,10.0,null
G24,Z70,Z6,100.0,null
G2160,Z104,Z18,10.0,Z55
G2947,Z18,Z45,1.25,null
G1417,Z18,Z45,1.25,null
G2056,Z104,Z18,10.0,null
G2821,Z160,Z121,1.25,null
G1355,Z18,Z45,1.25,null
G2822,Z160,Z121,1.25,Z35
G2938,Z197,Z193,10.0,null
G305,Z18,Z45,1.25,null
G467,Z104,Z18,10.0,null
G2823,Z176,Z117,10.0,null
G1158,Z18,Z45,1.25,null
G2487,Z197,Z193,2.5,null
G2824,Z177,Z96,10.0,null
G2826,Z129,Z186,10.0,null
G1951,Z18,Z45,1.25,null
G2020,Z197,Z193,2.5,null
G2827,Z94,Z40,10.0,Z68
G2828,Z129,Z186,10.0,null
G1921,Z18,Z45,1.25,null
G2829,Z27,Z95,10.0,null
G2830,Z23,Z144,10.0,Z45
G450,Z18,Z45,1.25,null
G2831,Z23,Z144,10.0,null
G2832,Z190,Z30,1.25,null
G757,Z18,Z45,1.25,null
G2833,Z29,Z70,1.25,Z106
G2834,Z190,Z30,1.25,null
G2042,Z18,Z45,1.25,null
G2835,Z29,Z70,1.25,null
G2836,Z18,Z7,100.0,null
G2838,Z29,Z70,1.25,null
G2839,Z29,Z70,1.25,null
G2840,Z29,Z70,10.0,null
G2842,Z29,Z70,10.0,Z108
G2233,Z46,Z14,1.25,Z76,Z36
G1934,Z38,Z199,10.0,null
G694,Z38,Z199,10.0,null
G2852,Z18,Z7,10.0,null
G474,Z38,Z199,10.0,null
G2854,Z109,Z108,2.5,null
G2010,Z38,Z199,10.0,null
G2855,Z109,Z108,2.5,null
G471,Z199,Z33,100.0,null
G2856,Z109,Z108,2.5,null
G2499,Z2,Z53,10.0,Z202
G2857,Z169,Z1,100.0,null
G2858,Z109,Z108,2.5,null
G1410,Z151,Z144,10.0,Z118
G2859,Z162,Z207,10.0,null
G2860,Z160,Z23,10.0,null
G1312,Z151,Z144,10.0,Z201
G2861,Z160,Z23,10.0,Z54,Z57
G2862,Z49,Z135,10.0,null
G2863,Z49,Z135,10.0,null
G2864,Z27,Z164,10.0,Z98,Z50,Z72
G1374,Z151,Z144,10.0,null
G2865,Z186,Z197,10.0,Z188
G2866,Z49,Z135,10.0,null
G2868,Z186,Z197,10.0,null
G2870,Z49,Z135,10.0,null
G2871,Z170,Z70,1.25,Z30
G2873,Z61,Z117,10.0,null
G2874,Z18,Z30,10.0,Z63
G2875,Z18,Z30,10.0,null
G1992,Z29,Z30,1.25,Z105,Z197
G446,Z196,Z144,10.0,Z74,Z189,Z184
G1053,Z32,Z34,10.0,null
G604,Z29,Z30,10.0,Z97,Z105,Z203
G735,Z18,Z30,1.25,Z155,Z175,Z193
G915,Z32,Z34,10.0,null
G2886,Z186,Z197,10.0,null
G239,Z32,Z34,10.0,null
G2362,Z45,Z134,10.0,null
G2888,Z186,Z197,10.0,Z23,Z19
G609,Z48,Z200,100.0,null
G953,Z18,Z30,1.25,null
G2889,Z44,Z206,100.0,null
G169,Z18,Z30,1.25,Z104
G1460,Z32,Z34,10.0,null
G2890,Z178,Z46,1.25,null
G798,Z129,Z6,2.5,null
G2098,Z18,Z30,10.0,Z155,Z106
G2891,Z178,Z46,1.25,null
G2892,Z18,Z30,10.0,null
G734,Z18,Z30,10.0,Z55,Z106
G1588,Z129,Z6,2.5,null
G2893,Z178,Z46,1.25,null
G2894,Z18,Z30,10.0,Z78
G1255,Z18,Z30,10.0,Z104,Z155,Z105
G2896,Z178,Z46,1.25,null
G2897,Z18,Z30,1.25,Z55,Z104,Z197
G1295,Z18,Z30,10.0,Z91
G2898,Z178,Z46,1.25,null
G2899,Z18,Z30,1.25,Z53
G2462,Z170,Z70,1.25,Z30
G2901,Z178,Z46,10.0,null
G2902,Z18,Z30,1.25,Z155,Z106
G2784,Z61,Z117,10.0,null
G2904,Z178,Z46,10.0,null
G2906,Z45,Z134,10.0,null
G2907,Z151,Z118,10.0,null
G2908,Z151,Z118,10.0,null
G2909,Z151,Z118,10.0,null
G2910,Z151,Z118,10.0,null
G282,Z197,Z193,2.5,null
G2021,Z197,Z193,2.5,null
G449,Z197,Z193,2.5,null
G2916,Z178,Z46,10.0,null
G640,Z197,Z193,2.5,null
G2262,Z136,Z84,10.0,null
G2917,Z178,Z46,10.0,null
G1967,Z197,Z193,2.5,null
G2919,Z178,Z46,10.0,null
G81,Z189,Z184,10.0,null
G2036,Z41,Z116,1.25,null
G2921,Z178,Z46,10.0,null
G574,Z197,Z193,2.5,null
G2126,Z96,Z135,10.0,null
G2922,Z189,Z184,10.0,null
G2923,Z178,Z46,10.0,null
G1203,Z173,Z166,10.0,null
G2448,Z189,Z184,10.0,null
G2924,Z189,Z184,10.0,null
G2925,Z178,Z46,10.0,null
G792,Z41,Z116,10.0,null
G2322,Z189,Z184,10.0,null
G2926,Z189,Z184,10.0,null
G2927,Z178,Z46,10.0,null
G569,Z151,Z118,10.0,null
G2928,Z189,Z184,10.0,null
G2929,Z178,Z46,10.0,null
G1217,Z196,Z144,10.0,Z95,Z110,Z49
G1862,Z189,Z184,10.0,null
G2931,Z96,Z135,10.0,Z93
G2932,Z178,Z46,10.0,null
G2122,Z151,Z118,10.0,null
G2934,Z136,Z84,10.0,null
G2935,Z178,Z46,10.0,null
G582,Z151,Z118,10.0,null
G2936,Z136,Z84,10.0,null
G2937,Z136,Z84,10.0,null
G445,Z151,Z118,10.0,null
G2939,Z136,Z84,10.0,null
G2940,Z136,Z84,10.0,null
G452,Z29,Z70,1.25,Z52,Z91,Z80
G2942,Z178,Z46,10.0,null
G1920,Z29,Z70,1.25,null
G2943,Z178,Z46,1.25,null
G1046,Z23,Z144,10.0,null
G2944,Z178,Z46,1.25,null
G524,Z23,Z144,10.0,Z135
G2945,Z178,Z46,1.25,null
G2769,Z129,Z186,10.0,null
G2946,Z136,Z84,10.0,null
G2948,Z178,Z46,1.25,null
G2623,Z129,Z186,10.0,null
G2949,Z136,Z84,10.0,null
G2950,Z178,Z46,1.25,null
G26,Z82,Z6,10.0,null
G1613,Z6,Z197,1.25,Z45,Z53
G2951,Z178,Z46,1.25,null
G2552,Z84,Z131,10.0,Z136
G2952,Z178,Z46,1.25,null
G2953,Z103,Z70,1.25,Z18,Z123,Z80
G1678,Z6,Z197,10.0,Z128
G2955,Z178,Z46,1.25,null
G2956,Z103,Z70,1.25,Z55,Z197,Z193
G1764,Z6,Z197,10.0,null
G2957,Z178,Z46,1.25,null
G2958,Z103,Z70,1.25,Z205,Z45
G2959,Z103,Z70,1.25,null
G2960,Z194,Z53,10.0,Z202
G2961,Z46,Z30,10.0,Z64,Z16
G2963,Z46,Z30,1.25,null
G2968,Z178,Z46,1.25,null
G1763,Z49,Z135,10.0,null
G2970,Z178,Z46,1.25,null
G2971,Z178,Z46,1.25,null
G141,Z49,Z135,10.0,null
G2973,Z178,Z46,1.25,null
G2466,Z49,Z135,10.0,null
G2975,Z178,Z46,1.25,null
G2976,Z46,Z30,1.25,Z155,Z26
G2159,Z162,Z207,10.0,null
G2977,Z178,Z46,1.25,null
G2978,Z18,Z111,10.0,Z104
G2290,Z49,Z135,10.0,null
G2980,Z178,Z46,1.25,null
G2981,Z18,Z111,10.0,Z55
G163,Z29,Z70,10.0,Z52,Z193
G2982,Z18,Z111,10.0,null
G2983,Z178,Z46,100.0,null
G2954,Z169,Z1,100.0,null
G2984,Z178,Z46,10.0,null
G2985,Z172,Z148,10.0,null
G2447,Z29,Z70,1.25,Z197,Z191
G2987,Z178,Z46,10.0,null
G2988,Z172,Z148,1.25,null
G164,Z29,Z70,10.0,Z63,Z22
G2989,Z6,Z144,10.0,null
G2991,Z6,Z144,10.0,null
G492,Z29,Z70,1.25,Z109,Z91
G2993,Z6,Z144,10.0,Z44
G2994,Z6,Z144,10.0,Z154
